asin,status,syncroPrice,amazonPrice,syncroStock,amazonStock,priceDiff,stockDiff
"B0D48MZ8DM","MISSING_IN_AMAZON","92.6",,"0",,,
"B07PVMKCNQ","MISSING_IN_AMAZON","62.03",,"20",,,
"B09KP854L5","MISSING_IN_AMAZON","260.03",,"20",,,
"B07NVV16YT","MISSING_IN_AMAZON","173.53",,"20",,,
"B0818DZ85Y","MISSING_IN_AMAZON","0",,"0",,,
"B07SR1YSDR","MISSING_IN_AMAZON","119.29",,"0",,,
"B0CGHZ9CPC","MISSING_IN_AMAZON","105.31",,"20",,,
"B0DQYFHR7H","MATCH","50.23","50.23","20","20","0","0"
"B07BS3WV5Z","MISSING_IN_AMAZON","86.36",,"20",,,
"B00JQJV2NA","MISSING_IN_AMAZON","111.23",,"20",,,
"B088WQ5RPW","MISSING_IN_AMAZON","376.13",,"11",,,
"B0C4KKT9DK","PRICE_MISMATCH","75.87","76.03","20","20","-0.16","0"
"B0DKJKGPYZ","MISSING_IN_AMAZON","878.51",,"20",,,
"B083Z56XCP","MISSING_IN_AMAZON","62.03",,"17",,,
"B0C46SGHTM","MATCH","54.83","54.83","20","20","0","0"
"B0CZ6DXVYW","MATCH","123.43","123.43","20","20","0","0"
"B0DS4DFQV3","MATCH","70.12","70.12","20","20","0","0"
"B07PSMD1M1","PRICE_MISMATCH","112.38","112.61","20","20","-0.23","0"
"B07P977385","MISSING_IN_AMAZON","54.47",,"20",,,
"B0CKHF27CT","MISSING_IN_AMAZON","49.44",,"20",,,
"B0BPXLV976","MISSING_IN_AMAZON","171.73",,"15",,,
"B07XD6F52L","MISSING_IN_AMAZON","150.24",,"20",,,
"B01LWZJ83X","MISSING_IN_AMAZON","39.11",,"20",,,
"B0CDWSN61X","MISSING_IN_AMAZON","76.4",,"20",,,
"B004IU8PLY","MISSING_IN_AMAZON","190.59",,"20",,,
"B0035X3D9E","MATCH","105.19","105.19","20","20","0","0"
"B0DHGZV6JZ","MATCH","143.25","143.25","20","20","0","0"
"B0D9XW7CPN","MISSING_IN_AMAZON","72.22",,"20",,,
"B01CYV2YB0","MISSING_IN_AMAZON","163.09",,"4",,,
"B0C6YZ69N4","MISSING_IN_AMAZON","0",,"0",,,
"B0FGQGTXJ7","MATCH","90.82","90.82","20","20","0","0"
"B0CNVPX49V","MATCH","81.79","81.79","13","13","0","0"
"B0F6NL5H1W","MATCH","44.04","44.04","20","20","0","0"
"B0CQD1JHTB","MISSING_IN_AMAZON","59.55",,"20",,,
"B0DJVM1MGV","MISSING_IN_AMAZON","123.43",,"20",,,
"B071P51QXS","MISSING_IN_AMAZON","115.98",,"10",,,
"B00006BBI9","MISSING_IN_AMAZON","0",,"0",,,
"B0F9B1H5VN","MISSING_IN_AMAZON","761.6",,"20",,,
"B08GHX7LBQ","MATCH","101.52","101.52","20","20","0","0"
"B097Q7W21V","MISSING_IN_AMAZON","162.74",,"9",,,
"B0DLZQ8T43","MISSING_IN_AMAZON","446",,"19",,,
"B0CBVN4HFR","MATCH","160.28","160.28","20","20","0","0"
"1627981926","MISSING_IN_AMAZON","54.95",,"20",,,
"B0CSVN47RY","MATCH","42.24","42.24","20","20","0","0"
"1250303885","MISSING_IN_AMAZON","63.54",,"20",,,
"B0BMKG724H","MISSING_IN_AMAZON","326.39",,"20",,,
"B08FQ85S2P","PRICE_AND_STOCK_MISMATCH","158.79","163.86","20","0","-5.07","20"
"B00J1EQH5I","MISSING_IN_AMAZON","92.83",,"20",,,
"B09MMKDT2V","MATCH","412.02","412.02","9","9","0","0"
"B0DKJG5QXS","MISSING_IN_AMAZON","1851.64",,"20",,,
"B09B1B7HDR","MISSING_IN_AMAZON","282.77",,"2",,,
"B0BJL5YLK1","MATCH","74.62","74.62","20","20","0","0"
"B073W65QX6","MISSING_IN_AMAZON","85.11",,"20",,,
"B0D2J4WJBD","MISSING_IN_AMAZON","0",,"0",,,
"B0DKDW2343","MISSING_IN_AMAZON","0",,"0",,,
"B07F6Y5NJF","MISSING_IN_AMAZON","260.39",,"20",,,
"B07D91Z5Y8","MISSING_IN_AMAZON","54.95",,"15",,,
"B0DQBQZ9LX","MISSING_IN_AMAZON","413.56",,"0",,,
"B09HX56SX2","MISSING_IN_AMAZON","45.84",,"20",,,
"B0B5VYRJ6Q","MISSING_IN_AMAZON","0",,"0",,,
"1472844831","MISSING_IN_AMAZON","90.82",,"14",,,
"B087YXR4HR","MISSING_IN_AMAZON","192.4",,"20",,,
"B086H4WXNN","MISSING_IN_AMAZON","1500.23",,"10",,,
"B00715DTJ6","MISSING_IN_AMAZON","611.49",,"20",,,
"B017IM6A7O","MISSING_IN_AMAZON","297.53",,"10",,,
"B0C736YYBD","MATCH","60.35","60.35","20","20","0","0"
"B095PNYWL3","MISSING_IN_AMAZON","126.7",,"20",,,
"B0BFJ13C7S","MATCH","214.89","214.89","20","20","0","0"
"1414364555","MISSING_IN_AMAZON","55.39",,"20",,,
"B0797T4V86","MISSING_IN_AMAZON","51.34",,"20",,,
"B0CPL1PKR4","MATCH","76.41","76.41","20","20","0","0"
"B0DX1LWLGS","PRICE_AND_STOCK_MISMATCH","73.21","72.43","20","30","0.78","-10"
"B0DBVH6RN5","MATCH","58.55","58.55","20","20","0","0"
"B0C9NVXBLS","MISSING_IN_AMAZON","57.97",,"20",,,
"B0D17NPQ7Z","MATCH","71.02","71.02","20","20","0","0"
"B0CQS3LY16","MATCH","100.01","100.01","20","20","0","0"
"B0F3ZMSXSB","MATCH","72.97","72.97","20","20","0","0"
"B007B61I2K","MISSING_IN_AMAZON","237.51",,"20",,,
"B0CH3RMM99","MATCH","40.09","40.09","20","20","0","0"
"B000803BPS","MISSING_IN_AMAZON","45.84",,"14",,,
"B000QJ6S06","MISSING_IN_AMAZON","1790.07",,"20",,,
"B0DL8T5BMH","MATCH","58.43","58.43","20","20","0","0"
"B0154AXHU0","MISSING_IN_AMAZON","2291.37",,"20",,,
"B0D3NPPH13","MISSING_IN_AMAZON","300.03",,"4",,,
"B093G6CLG5","MISSING_IN_AMAZON","94.4",,"20",,,
"B0001NYK66","MISSING_IN_AMAZON","63.66",,"20",,,
"B0DTHS7KPR","MATCH","98","98","20","20","0","0"
"B09QQS2WYC","MATCH","289.86","289.86","20","20","0","0"
"B0CQJM1F8L","MATCH","69.08","69.08","20","20","0","0"
"B009FRTT24","MATCH","134.26","134.26","20","20","0","0"
"B08RX4QKXS","MISSING_IN_AMAZON","856.88",,"20",,,
"B0DYWMXDZB","MISSING_IN_AMAZON","315.6",,"3",,,
"B08XKL34XB","MISSING_IN_AMAZON","369.55",,"14",,,
"B08773GQKX","MISSING_IN_AMAZON","648.32",,"20",,,
"B0CQ3WRD5N","MISSING_IN_AMAZON","54.47",,"20",,,
"B07WST9V36","MISSING_IN_AMAZON","47.02",,"20",,,
"B0D6RK2KKM","MATCH","184.32","184.32","20","20","0","0"
"B0CRRKFPW9","MATCH","60.35","60.35","4","4","0","0"
"B09G8W3WH6","MATCH","108.78","108.78","20","20","0","0"
"B0D5YXCSR2","MATCH","137.56","137.56","20","20","0","0"
"B008MZ6ES2","MATCH","83.63","83.63","20","20","0","0"
"B0D6VZQBPF","MATCH","301.21","301.21","20","20","0","0"
"B09JBL6J47","MISSING_IN_AMAZON","5609.85",,"20",,,
"B09RQBYD3B","MATCH","121.37","121.37","9","9","0","0"
"B0FC5XRXX1","MISSING_IN_AMAZON","65.62",,"20",,,
"B01LP5FRG0","MISSING_IN_AMAZON","72.99",,"20",,,
"B0CCKMXL9X","PRICE_MISMATCH","97.99","98.2","20","20","-0.21","0"
"B0B8YC644M","MATCH","162.98","162.98","20","20","0","0"
"1401919073","MISSING_IN_AMAZON","48.69",,"0",,,
"B00VPINX0U","MATCH","78.21","78.21","9","9","0","0"
"B086DTVX37","MISSING_IN_AMAZON","238.84",,"0",,,
"B003A0805O","MATCH","98.2","98.2","5","5","0","0"
"1586380494","MISSING_IN_AMAZON","45",,"20",,,
"B0DSLMRPY3","MATCH","54.83","54.83","20","20","0","0"
"B0F4C9WKC4","MATCH","81.61","81.61","20","20","0","0"
"B0BLYR6Z8C","MISSING_IN_AMAZON","98.2",,"20",,,
"B0C8CMNK19","MATCH","110.58","110.58","7","7","0","0"
"B071RN1858","MISSING_IN_AMAZON","105.4",,"4",,,
"B0DT1J862G","MISSING_IN_AMAZON","57.6",,"20",,,
"B0D7TQCP1Y","MISSING_IN_AMAZON","1353.65",,"20",,,
"B0D2398MX7","MISSING_IN_AMAZON","888.53",,"0",,,
"B0CF1SSSGM","MATCH","99.77","99.77","3","3","0","0"
"B07X7H9HL3","MISSING_IN_AMAZON","451.34",,"20",,,
"B0DP6TTZDR","MATCH","118.84","118.84","20","20","0","0"
"B0F21P76CN","MATCH","100","100","20","20","0","0"
"B082XW2SX1","MISSING_IN_AMAZON","55.34",,"20",,,
"B01EXVNPV2","MISSING_IN_AMAZON","40.45",,"20",,,
"B07WGR5GTW","MISSING_IN_AMAZON","657.06",,"3",,,
"B0F4XSBFZM","MISSING_IN_AMAZON","74.77",,"8",,,
"B0BV27HJ6K","MISSING_IN_AMAZON","90.8",,"20",,,
"B0CJCBLTNT","MISSING_IN_AMAZON","137.56",,"20",,,
"B001J8D7IY","MISSING_IN_AMAZON","355.9",,"2",,,
"B07FNTNKK2","MISSING_IN_AMAZON","41.09",,"20",,,
"B0CHT9M9LF","MATCH","105.44","105.44","17","17","0","0"
"B072JYPSHS","MISSING_IN_AMAZON","142.4",,"13",,,
"B00ECEVFFO","MISSING_IN_AMAZON","208.12",,"20",,,
"B00277NGP0","MATCH","110.72","110.72","20","20","0","0"
"B000HLZXH2","MISSING_IN_AMAZON","39.41",,"20",,,
"B0FHZPDNC9","MISSING_IN_AMAZON","316.25",,"3",,,
"B0FHG8WJ59","MATCH","56.75","56.75","20","20","0","0"
"B08MQMQVLK","MISSING_IN_AMAZON","58.43",,"20",,,
"B08B8Y2G4Z","MISSING_IN_AMAZON","274.08",,"0",,,
"B084Z7L1KQ","MISSING_IN_AMAZON","45.72",,"20",,,
"B0C858WDLW","MATCH","119.82","119.82","17","17","0","0"
"1284146812","MISSING_IN_AMAZON","137.79",,"2",,,
"B0CHZ651DY","MATCH","135.78","135.78","20","20","0","0"
"B089GSYSJH","MISSING_IN_AMAZON","58.55",,"20",,,
"B00TUNSR9Y","MISSING_IN_AMAZON","89.11",,"20",,,
"B08CXNXZYS","MISSING_IN_AMAZON","0",,"0",,,
"B0CPHY1BJP","MISSING_IN_AMAZON","54.83",,"18",,,
"B0DWSLN4N9","MATCH","108.78","108.78","20","20","0","0"
"B08378LHZX","MISSING_IN_AMAZON","60.35",,"20",,,
"B0BZTBVKKW","MISSING_IN_AMAZON","408.16",,"20",,,
"B0DC6W5LZK","MISSING_IN_AMAZON","40.45",,"20",,,
"B0D1V1J2H6","MISSING_IN_AMAZON","485.55",,"3",,,
"B00DOIC88C","MISSING_IN_AMAZON","55.63",,"20",,,
"B0D9NHQF1L","PRICE_MISMATCH","0","59.98","0","0","-59.98","0"
"B096JR18L1","MATCH","45.94","45.94","0","0","0","0"
"B08S2PG59N","MISSING_IN_AMAZON","220.28",,"20",,,
"B0CP5H5567","MATCH","94.45","94.45","20","20","0","0"
"B0DK7KRHDX","MISSING_IN_AMAZON","58.43",,"0",,,
"B0BWNWXFZG","MISSING_IN_AMAZON","600.88",,"20",,,
"B0CM8SYW4L","PRICE_MISMATCH","196.24","195.34","20","20","0.9","0"
"1501859013","MISSING_IN_AMAZON","125.62",,"20",,,
"B0B97Q7T3R","MISSING_IN_AMAZON","193.06",,"3",,,
"B0CG9T4VMZ","MISSING_IN_AMAZON","94.93",,"20",,,
"B098GT956T","MISSING_IN_AMAZON","86.83",,"2",,,
"B082X2FFS5","MISSING_IN_AMAZON","42.24",,"20",,,
"B09VBQFQ1M","MATCH","65.58","65.58","20","20","0","0"
"B0989NVPPK","MISSING_IN_AMAZON","58.55",,"20",,,
"B09WVJ3XJX","MISSING_IN_AMAZON","60.35",,"20",,,
"B0BZ7QFGLF","MISSING_IN_AMAZON","233.94",,"20",,,
"B00TGCDF1Y","MISSING_IN_AMAZON","53.14",,"20",,,
"B0008FHPFK","MISSING_IN_AMAZON","150.46",,"20",,,
"B00A6GC68C","MISSING_IN_AMAZON","53.22",,"6",,,
"B088BN5PDB","MISSING_IN_AMAZON","35.77",,"19",,,
"B0BZ4ZVZCL","MISSING_IN_AMAZON","159.47",,"20",,,
"B09JVSX66F","MISSING_IN_AMAZON","38.73",,"20",,,
"B011TMYBDO","MISSING_IN_AMAZON","190.03",,"20",,,
"B015B0J716","MATCH","186.16","186.16","2","2","0","0"
"B014W3EMAO","MISSING_IN_AMAZON","112.61",,"20",,,
"B0DS9PJCVD","MATCH","139.64","139.64","20","20","0","0"
"B0C1BXCXQ4","PRICE_MISMATCH","67.42","67.56","2","2","-0.14","0"
"B0087TBOGK","MISSING_IN_AMAZON","56.63",,"20",,,
"B08B84VKPV","MISSING_IN_AMAZON","80.42",,"11",,,
"B0CF2PSWK6","MISSING_IN_AMAZON","244.17",,"20",,,
"B0C7NZX53K","MATCH","87.2","87.2","0","0","0","0"
"B09X3YY71M","MISSING_IN_AMAZON","101.88",,"20",,,
"B0CJBBDJZM","MATCH","80.01","80.01","0","0","0","0"
"B0CKYFKZ2L","MISSING_IN_AMAZON","62.03",,"20",,,
"B0BVLPZVDX","PRICE_MISMATCH","108.78","109.01","20","20","-0.23","0"
"B0CNJWV7X1","MATCH","63.82","63.82","20","20","0","0"
"B0B3BZDL4G","MISSING_IN_AMAZON","0",,"0",,,
"B0F3PZWNG5","MATCH","939.64","939.64","15","15","0","0"
"B0CY24Y6PN","MISSING_IN_AMAZON","74.77",,"15",,,
"B094XNN9WK","MISSING_IN_AMAZON","58.55",,"20",,,
"B00C9UND8U","MATCH","65.93","65.93","20","20","0","0"
"B003YKX6LI","MISSING_IN_AMAZON","97.99",,"6",,,
"B0C6ZGKF4Q","MATCH","99.09","99.09","5","5","0","0"
"B00IFMA3PW","MATCH","67.35","67.35","20","20","0","0"
"B08BGBLX22","MISSING_IN_AMAZON","0",,"0",,,
"B0089ZYMGQ","MISSING_IN_AMAZON","284.96",,"20",,,
"B077HTS6MT","MISSING_IN_AMAZON","62.08",,"4",,,
"B07TCYPZBC","MISSING_IN_AMAZON","44.13",,"20",,,
"B0DH285Q1V","MISSING_IN_AMAZON","69.22",,"20",,,
"B07DCHQ93F","MISSING_IN_AMAZON","45.94",,"20",,,
"B076T36DDB","MISSING_IN_AMAZON","51.34",,"20",,,
"B0DRFZ2QCL","MATCH","51.24","51.24","20","20","0","0"
"B013OVBYU6","MATCH","262.91","262.91","20","20","0","0"
"B07JWHKGBZ","MISSING_IN_AMAZON","0",,"0",,,
"0802123988","MISSING_IN_AMAZON","58.99",,"0",,,
"B0CPPGGDQT","MISSING_IN_AMAZON","51.18",,"20",,,
"B01FMFEPEE","MISSING_IN_AMAZON","63.88",,"20",,,
"B07RWHYZGK","MISSING_IN_AMAZON","45.94",,"20",,,
"B0CDC6MV12","MISSING_IN_AMAZON","73.62",,"15",,,
"B078W42WWS","MISSING_IN_AMAZON","114.42",,"20",,,
"B003N536IM","MATCH","143.32","143.32","16","16","0","0"
"B0D16KCL5M","MISSING_IN_AMAZON","88.84",,"20",,,
"B0FF49GNB7","MATCH","169.93","169.93","20","20","0","0"
"B0BYZ3WJHM","MATCH","81.81","81.81","20","20","0","0"
"B0B49J5RKQ","MATCH","38.73","38.73","20","20","0","0"
"B0BD77RRTW","MISSING_IN_AMAZON","107.21",,"20",,,
"B01NCJSK5V","MISSING_IN_AMAZON","181.62",,"20",,,
"B006VAONHE","MISSING_IN_AMAZON","76.55",,"0",,,
"B0F5QHLRD7","MATCH","115.98","115.98","20","20","0","0"
"B0CS6DGCXM","MATCH","80.01","80.01","20","20","0","0"
"B0CXF81S9B","MISSING_IN_AMAZON","65.76",,"5",,,
"B0F947M47S","MATCH","63.82","63.82","20","20","0","0"
"B08DBW13K1","MISSING_IN_AMAZON","49.47",,"20",,,
"B002STVLN6","MATCH","63.96","63.96","12","12","0","0"
"B0CL99LK6X","MISSING_IN_AMAZON","40.45",,"11",,,
"B0C6K5T4VY","MISSING_IN_AMAZON","45.94",,"20",,,
"B0C9ZXHYWC","MATCH","264.57","264.57","20","20","0","0"
"B07HPRZBKC","MISSING_IN_AMAZON","100",,"20",,,
"B0D3SWN6JP","MATCH","52.85","52.85","10","10","0","0"
"B00VKVFIK0","MISSING_IN_AMAZON","152.19",,"20",,,
"B0BGQNLQC7","MISSING_IN_AMAZON","94.59",,"20",,,
"B001JT5OL6","MISSING_IN_AMAZON","67.42",,"20",,,
"B0CDGTKSRZ","MATCH","80.01","80.01","20","20","0","0"
"B00EO8L5TE","MATCH","54.83","54.83","20","20","0","0"
"B01JN5O26A","MISSING_IN_AMAZON","62.03",,"4",,,
"B0CCRT2588","MISSING_IN_AMAZON","211.73",,"13",,,
"B0B8TQ5P85","MATCH","54.83","54.83","20","20","0","0"
"B09V2S3V55","MISSING_IN_AMAZON","76.57",,"20",,,
"B0CYC8Z2D7","MATCH","308.41","308.41","20","20","0","0"
"B08X4615SC","MISSING_IN_AMAZON","130.63",,"20",,,
"031238243X","MISSING_IN_AMAZON","48.32",,"20",,,
"B0CLV83NGF","MATCH","92.6","92.6","20","20","0","0"
"B0CSLVQN6V","MISSING_IN_AMAZON","0",,"0",,,
"B0C3JC4DSH","MATCH","54.83","54.83","20","20","0","0"
"B0C27VLHQH","MISSING_IN_AMAZON","0",,"0",,,
"B0DPFXYP21","MISSING_IN_AMAZON","177.47",,"20",,,
"B00C6P9616","MISSING_IN_AMAZON","51.34",,"5",,,
"B0727W17C2","MISSING_IN_AMAZON","69.36",,"20",,,
"B01JIRLRXY","MISSING_IN_AMAZON","127.65",,"20",,,
"B0FM8D8NX5","MATCH","112.61","112.61","20","20","0","0"
"B0CFLGNNZ3","MATCH","90.8","90.8","20","20","0","0"
"B0BPC49QR8","MATCH","43.97","43.97","20","20","0","0"
"B0C16GT47T","MISSING_IN_AMAZON","58.43",,"20",,,
"1493026577","MISSING_IN_AMAZON","61",,"11",,,
"B0013N3DSE","MATCH","49.44","49.44","20","20","0","0"
"B0CNK4SP9X","MISSING_IN_AMAZON","206.15",,"20",,,
"B0BWXVC174","MATCH","85.55","85.55","20","20","0","0"
"B00GUOPVAE","MISSING_IN_AMAZON","236.96",,"20",,,
"B07H7JB9SX","MISSING_IN_AMAZON","74.77",,"20",,,
"B0CQGCG54Z","MISSING_IN_AMAZON","58.08",,"20",,,
"B0CKWMMWWT","MATCH","81.81","81.81","20","20","0","0"
"B0937LZ466","MISSING_IN_AMAZON","67.56",,"20",,,
"B003MQO96U","MISSING_IN_AMAZON","36.85",,"20",,,
"B01FWGWSVU","MISSING_IN_AMAZON","43.16",,"9",,,
"B015HQ9JMQ","MISSING_IN_AMAZON","107.45",,"20",,,
"0316778095","MISSING_IN_AMAZON","46.72",,"20",,,
"B0731R1JXN","MISSING_IN_AMAZON","136.24",,"20",,,
"B08KH12HBJ","MISSING_IN_AMAZON","84.08",,"20",,,
"B01EUWWYW0","MISSING_IN_AMAZON","42.33",,"5",,,
"B08F9WGZJH","MISSING_IN_AMAZON","43.23",,"20",,,
"B0DN2562J5","MISSING_IN_AMAZON","626.23",,"20",,,
"B0812DMWC7","MISSING_IN_AMAZON","45.77",,"20",,,
"B07F6BGBVZ","MISSING_IN_AMAZON","58.43",,"20",,,
"B0C2ZMZK4T","MATCH","45.84","45.84","20","20","0","0"
"B00JXDSXP4","MISSING_IN_AMAZON","86.7",,"20",,,
"B089WFKGZN","MISSING_IN_AMAZON","54.95",,"20",,,
"B0D3PFTNR2","MATCH","100.87","100.87","20","20","0","0"
"B07C848GTK","MATCH","427.1","427.1","20","20","0","0"
"B0BP2CPSV9","MISSING_IN_AMAZON","0",,"0",,,
"B07FKKV5CT","MISSING_IN_AMAZON","154.63",,"20",,,
"B0D3VF3CJP","MISSING_IN_AMAZON","191.57",,"20",,,
"B0CK1GV4GT","MATCH","252.66","252.66","20","20","0","0"
"B07TS4ML84","MISSING_IN_AMAZON","129.52",,"16",,,
"B0B977P23W","MISSING_IN_AMAZON","170.28",,"2",,,
"B09SPF7HX1","MISSING_IN_AMAZON","54.95",,"20",,,
"B07MD1VC54","MISSING_IN_AMAZON","59.76",,"20",,,
"B0B7713VMG","MATCH","105.19","105.19","2","2","0","0"
"B07Q8V73B4","MATCH","58.55","58.55","20","20","0","0"
"B0C4F5C162","MISSING_IN_AMAZON","134.24",,"20",,,
"B00QCKVQTQ","MISSING_IN_AMAZON","54.76",,"20",,,
"B0C33L932C","MATCH","119.82","119.82","20","20","0","0"
"B0DX5JMFRW","MATCH","60.41","60.41","20","20","0","0"
"1408146452","MISSING_IN_AMAZON","90.73",,"20",,,
"B013188HW0","MISSING_IN_AMAZON","63.82",,"20",,,
"B0DY4P62FJ","MATCH","75.44","75.44","19","19","0","0"
"B008BE6P6U","MISSING_IN_AMAZON","76.41",,"9",,,
"B0BQ6PHBZB","MISSING_IN_AMAZON","40.43",,"20",,,
"B0BN3N73YJ","MISSING_IN_AMAZON","56.75",,"20",,,
"B000C543BU","MISSING_IN_AMAZON","94.64",,"20",,,
"B08LZCS53K","MISSING_IN_AMAZON","92.6",,"20",,,
"B09JLJL8LG","MISSING_IN_AMAZON","44.94",,"20",,,
"B0CP63J1MP","MATCH","163.83","163.83","11","11","0","0"
"B0DPX1NJ7P","MISSING_IN_AMAZON","83.78",,"20",,,
"B0DGRK3B3Y","MISSING_IN_AMAZON","235.93",,"12",,,
"B09Y5G7HZF","MISSING_IN_AMAZON","45.94",,"20",,,
"B08PZ8DH68","MISSING_IN_AMAZON","110.81",,"20",,,
"B0C37PGPLN","MATCH","157.67","157.67","20","20","0","0"
"B004NBZB2Y","MISSING_IN_AMAZON","66.5",,"20",,,
"B0DJ4JTW4X","MISSING_IN_AMAZON","75.13",,"3",,,
"B0BS8ZSCRM","MATCH","78.14","78.14","20","20","0","0"
"B07MFJ6KSH","MISSING_IN_AMAZON","322.34",,"20",,,
"B07PXN9FP9","MISSING_IN_AMAZON","77.69",,"20",,,
"B0B4ZSMDQQ","MISSING_IN_AMAZON","51.16",,"4",,,
"B09DPLSCFQ","MISSING_IN_AMAZON","75.69",,"20",,,
"B0CGRH6JV5","MISSING_IN_AMAZON","80.55",,"7",,,
"B09PHDKTXL","MISSING_IN_AMAZON","74.77",,"7",,,
"B00KILQOG0","MISSING_IN_AMAZON","193.13",,"13",,,
"B07Z1YVN1G","MISSING_IN_AMAZON","121.79",,"20",,,
"B0B24LL2WG","MISSING_IN_AMAZON","155.86",,"20",,,
"B07835D9TK","MISSING_IN_AMAZON","90.64",,"20",,,
"B0CKXXY7W3","PRICE_MISMATCH","44.04","44.13","20","20","-0.09","0"
"B0DNZ3HWLJ","MISSING_IN_AMAZON","40.53",,"12",,,
"B07NZG4PWW","MISSING_IN_AMAZON","62.08",,"3",,,
"B0D9YBNF1L","MATCH","84.42","84.42","20","20","0","0"
"B0D2WTQPVX","MISSING_IN_AMAZON","94.59",,"8",,,
"B09FXY6DFD","MISSING_IN_AMAZON","87.38",,"20",,,
"B004477BQQ","MISSING_IN_AMAZON","126.28",,"20",,,
"B0CSDGJHBX","MISSING_IN_AMAZON","118.02",,"14",,,
"184448873X","MISSING_IN_AMAZON","63.88",,"20",,,
"B01M0CWGR1","MISSING_IN_AMAZON","44.04",,"20",,,
"B004IWOXOA","MISSING_IN_AMAZON","84.05",,"15",,,
"B09VNRWPGN","MISSING_IN_AMAZON","319.86",,"20",,,
"B0D7VVJ7K1","MATCH","142.79","142.79","20","20","0","0"
"B0BPRQ2W8R","MISSING_IN_AMAZON","71.02",,"20",,,
"B0CJ8YZ8JY","MISSING_IN_AMAZON","83.6",,"20",,,
"B0C2BSQ469","MISSING_IN_AMAZON","2101.37",,"20",,,
"B0CDGNDB4S","MISSING_IN_AMAZON","51.24",,"20",,,
"B07P5H5R89","MISSING_IN_AMAZON","81.98",,"20",,,
"B088KJRZ1W","MATCH","45.94","45.94","20","20","0","0"
"B0B1Q49C2L","MISSING_IN_AMAZON","60.35",,"20",,,
"B0DG574LZ2","MISSING_IN_AMAZON","243.27",,"15",,,
"B0DSGJV6NC","MISSING_IN_AMAZON","44.13",,"9",,,
"B087JLMS7R","MISSING_IN_AMAZON","74.77",,"20",,,
"B0CN926ZPY","MATCH","72.82","72.82","20","20","0","0"
"B0CD71SQ8W","MISSING_IN_AMAZON","99.79",,"20",,,
"B0B687J37D","MISSING_IN_AMAZON","56.2",,"20",,,
"1646115082","MISSING_IN_AMAZON","45.45",,"20",,,
"B00DC9SWWE","MISSING_IN_AMAZON","52.08",,"20",,,
"B08W5CBH16","MISSING_IN_AMAZON","63.96",,"20",,,
"B01EV1RXKI","MISSING_IN_AMAZON","77.47",,"7",,,
"B0042NLUVE","MISSING_IN_AMAZON","202.07",,"4",,,
"B01LVVNHTL","MISSING_IN_AMAZON","0",,"0",,,
"B0C9MDT8GQ","MATCH","81.98","81.98","20","20","0","0"
"B017TE33EY","MISSING_IN_AMAZON","187.77",,"10",,,
"B0DF9C92SW","MISSING_IN_AMAZON","523.49",,"3",,,
"B09V4FWYPH","MATCH","44.31","44.31","20","20","0","0"
"B00EM5UFEK","MISSING_IN_AMAZON","56.51",,"0",,,
"B003Y5C132","MATCH","97.99","97.99","20","20","0","0"
"B0CL6D3HLZ","MATCH","154.81","154.81","13","13","0","0"
"B0CHBGG712","MISSING_IN_AMAZON","0",,"0",,,
"B0D8QG63ZP","MISSING_IN_AMAZON","225.97",,"5",,,
"B08BCMBFC3","MISSING_IN_AMAZON","45.21",,"20",,,
"B0DXTTJZBQ","MATCH","90.31","90.31","20","20","0","0"
"B0CP98JBCL","MATCH","99.79","99.79","20","20","0","0"
"B00J06UNAM","MISSING_IN_AMAZON","221.96",,"6",,,
"B0BWLRPKR8","MISSING_IN_AMAZON","128.83",,"0",,,
"B0078U9T2K","MISSING_IN_AMAZON","728.95",,"5",,,
"B003WV5DNS","MISSING_IN_AMAZON","44.13",,"20",,,
"B0CKZJV164","MISSING_IN_AMAZON","63.82",,"20",,,
"B0C52XG3FR","MISSING_IN_AMAZON","132.44",,"9",,,
"B00AW6OE1S","MISSING_IN_AMAZON","583.81",,"20",,,
"B0DSC5145R","MATCH","54.93","54.93","20","20","0","0"
"B07PKWBLL4","MISSING_IN_AMAZON","447.15",,"20",,,
"B0CY24FGTK","MISSING_IN_AMAZON","49.54",,"20",,,
"B0CBVLS76Q","MISSING_IN_AMAZON","40.45",,"20",,,
"B083R7FCL6","MISSING_IN_AMAZON","62.01",,"20",,,
"B0D319Q5D5","PRICE_MISMATCH","0","137.99","0","0","-137.99","0"
"B0CYKR146B","MISSING_IN_AMAZON","215.33",,"20",,,
"B0CFL1H9X7","MATCH","60.35","60.35","20","20","0","0"
"B0DXPRVHSG","MATCH","88.24","88.24","0","0","0","0"
"B001E69X52","MISSING_IN_AMAZON","45.32",,"20",,,
"B00VUTAHTO","MISSING_IN_AMAZON","41.34",,"2",,,
"B0CW4BZSQQ","MATCH","178.45","178.45","20","20","0","0"
"B0B2D8LLDF","MISSING_IN_AMAZON","157.08",,"20",,,
"B01N6YBS5A","MISSING_IN_AMAZON","66.44",,"0",,,
"B00LM55HPA","MISSING_IN_AMAZON","59.35",,"20",,,
"B086H36GDS","MATCH","91.66","91.66","20","20","0","0"
"B08MWV7497","MISSING_IN_AMAZON","270.77",,"3",,,
"B0BWWMD77S","MISSING_IN_AMAZON","265.24",,"20",,,
"B009N8BH98","MISSING_IN_AMAZON","0",,"0",,,
"B0CPB3RZGQ","MATCH","69.72","69.72","20","20","0","0"
